SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train278,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,656,Categorical,Numerical,0
train279,ARTIFCE,A,B,cubic,postadd,2,NA,NA,NA,6270,Numerical,Numerical,0
train280,INDEP,A,B,NA,NA,NA,NA,NA,NA,1323,Numerical,Numerical,0
train281,INDEP,A,B,NA,NA,NA,NA,NA,NA,843,Numerical,Numerical,0
train282,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,1339,Numerical,Numerical,0
train283,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1413,Numerical,Numerical,0
train284,ARTIFCE,A,B,cubic,preadd,0.25,NA,NA,NA,1445,Numerical,Numerical,0
train285,ARTIFCE,A,B,log,preadd,1,NA,NA,NA,4908,Numerical,Binary,0
train286,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,539,Numerical,Numerical,0
train287,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,1172,Numerical,Numerical,0
train288,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,703,Numerical,Numerical,0
train289,ARTIFCE,A,B,parabola,premult,2,NA,NA,NA,2987,Categorical,Numerical,0
train290,IDPTREAL,IsBadBuy,VehicleAge,NA,NA,NA,NA,NA,NA,7392,Binary,Numerical,1
train291,RELATED,A,B,cubic,preadd,0.5,line,preadd,2,1515,Numerical,Binary,0
train292,INDEP,A,B,NA,NA,NA,NA,NA,NA,4469,Numerical,Binary,0
train293,RELATED,A,B,parabola,premult,1,rbf,postmult,2,1046,Numerical,Numerical,0
train294,RLTDREAL,BUD27-YFL023W-16 BUD27,RPN4-YDL020C-16 RPN4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train295,RELATED,A,B,cubic,postadd,1,hyperbola,premult,0.5,720,Binary,Numerical,0
train296,ARTIFCE,A,B,hyperbola,premult,0.25,NA,NA,NA,990,Binary,Numerical,0
train297,SURVEY,NW.Hnd,Sex,NA,NA,NA,NA,NA,NA,168,Numerical,Binary,1
train298,ARTIFCE,A,B,log,postmult,1,NA,NA,NA,1125,Numerical,Binary,0
train299,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,2255,Numerical,Numerical,0
train300,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,7241,Binary,Numerical,0
train301,ARTIFCE,A,B,exp,preadd,0.5,NA,NA,NA,6337,Numerical,Numerical,0
train302,RELATED,A,B,rbf,postadd,1,exp,postadd,0.5,3840,Binary,Numerical,0
train303,INDEP,A,B,NA,NA,NA,NA,NA,NA,1042,Numerical,Categorical,0
train304,PROCA,Time of recurrence or last examination.,Capsular penetration,NA,NA,NA,NA,NA,NA,53,Numerical,Binary,1
train305,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,1471,Numerical,Numerical,0
train306,RELATED,A,B,sqrt,postadd,0.5,parabola,preadd,0.5,4675,Numerical,Numerical,0
train307,ARTIFCE,A,B,sine,postmult,1,NA,NA,NA,4335,Numerical,Numerical,0
train308,ARTIFCE,A,B,sine,postadd,2,NA,NA,NA,917,Numerical,Numerical,0
train309,ARTIFCE,A,B,atanh,postmult,1,NA,NA,NA,567,Binary,Numerical,0
train310,RELATED,A,B,hyperbola,premult,0.5,tanh,premult,1,1823,Numerical,Categorical,0
train311,RLTDREAL,GAR1-YHR089C-16 GAR1,TYE7-YOR344C-16 TYE7,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train312,INDEP,A,B,NA,NA,NA,NA,NA,NA,2610,Categorical,Categorical,0
train313,ARTIFCE,A,B,hyperbola,postadd,2,NA,NA,NA,3033,Numerical,Numerical,0
train314,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,632,Binary,Numerical,0
train315,RELATED,A,B,hyperbola,postadd,0.5,exp,preadd,1,718,Categorical,Numerical,0
train316,RELATED,A,B,tanh,preadd,1,cubic,postmult,0.5,1691,Numerical,Numerical,0
train317,INDEP,A,B,NA,NA,NA,NA,NA,NA,4304,Numerical,Numerical,0
train318,ARTIFCE,A,B,parabola,postmult,2,NA,NA,NA,2045,Numerical,Categorical,0
train319,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1621,Numerical,Numerical,0
train320,RELATED,A,B,sine,postmult,0.5,rbf,postmult,0.25,697,Numerical,Categorical,0
train321,RELATED,A,B,atanh,preadd,1,sqrt,postadd,0.25,2477,Numerical,Numerical,0
train322,ARTIFCE,A,B,atanh,premult,0.25,NA,NA,NA,5269,Numerical,Numerical,0
train323,RELATED,A,B,exp,preadd,2,log,premult,0.25,2270,Numerical,Numerical,0
train324,ARTIFCE,A,B,rbf,preadd,0.25,NA,NA,NA,3070,Numerical,Numerical,0
train325,ARTIFCE,A,B,atanh,premult,2,NA,NA,NA,2401,Numerical,Numerical,0
train326,INDEP,A,B,NA,NA,NA,NA,NA,NA,562,Numerical,Numerical,0
train327,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,684,Numerical,Numerical,0
train328,IMPORTS2,num-of-cylinders,normalized-losses,NA,NA,NA,NA,NA,NA,164,Categorical,Numerical,1
train329,ARTIFCE,A,B,hyperbola,postmult,2,NA,NA,NA,574,Numerical,Numerical,0
train330,INDEP,A,B,NA,NA,NA,NA,NA,NA,1368,Numerical,Numerical,0
train331,RELATED,A,B,sine,premult,1,line,preadd,0.25,2967,Binary,Binary,0
train332,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,5138,Numerical,Numerical,0
train333,ARTIFCE,A,B,cubic,postmult,2,NA,NA,NA,875,Numerical,Numerical,0
train334,INDEP,A,B,NA,NA,NA,NA,NA,NA,994,Numerical,Binary,0
train335,RELATED,A,B,exp,preadd,2,rbf,postmult,1,2340,Numerical,Numerical,0
train336,IMPORTS2,bore,highway-mpg,NA,NA,NA,NA,NA,NA,201,Numerical,Numerical,1
train337,INDEP,A,B,NA,NA,NA,NA,NA,NA,1848,Numerical,Categorical,0
train338,INDEP,A,B,NA,NA,NA,NA,NA,NA,3439,Numerical,Numerical,0
train339,RELATED,A,B,atanh,preadd,1,cubic,postmult,0.25,1232,Numerical,Numerical,0
train340,INDEP,A,B,NA,NA,NA,NA,NA,NA,3032,Binary,Categorical,0
train341,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,6180,Numerical,Numerical,0
train342,INDEP,A,B,NA,NA,NA,NA,NA,NA,2219,Numerical,Numerical,0
train343,RELATED,A,B,hyperbola,preadd,2,rbf,preadd,1,1003,Binary,Numerical,0
train344,INDEP,A,B,NA,NA,NA,NA,NA,NA,1629,Numerical,Numerical,0
train345,RELATED,A,B,exp,preadd,1,hyperbola,preadd,1,6011,Numerical,Numerical,0
train346,ARTIFCE,A,B,atanh,postadd,1,NA,NA,NA,3111,Categorical,Numerical,0
train347,INDEP,A,B,NA,NA,NA,NA,NA,NA,5556,Categorical,Numerical,0
train348,ARTIFCE,A,B,rbf,preadd,0.25,NA,NA,NA,5608,Numerical,Numerical,0
train349,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,970,Numerical,Numerical,0
train350,ARTIFCE,A,B,line,premult,0.5,NA,NA,NA,1893,Numerical,Numerical,0
train351,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,6371,Numerical,Numerical,0
train352,ARTIFCE,A,B,exp,premult,1,NA,NA,NA,7303,Numerical,Numerical,0
train353,RELATED,A,B,hyperbola,postadd,0.25,tanh,postadd,1,680,Numerical,Numerical,0
train354,ARTIFCE,A,B,cubic,preadd,0.5,NA,NA,NA,1613,Numerical,Numerical,0
train355,CPU,Cache memory,Estimated performance,NA,NA,NA,NA,NA,NA,209,Numerical,Numerical,1
train356,RELATED,A,B,sine,premult,0.25,tanh,premult,0.5,3511,Numerical,Binary,0
train357,CLAIM,Cat6,Model-Year,NA,NA,NA,NA,NA,NA,4217,Categorical,Numerical,1
train358,RLTDREAL,ARR1-YPR199C-16 ARR1,FIG1-YBR040W-16 FIG1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train359,ARTIFCE,A,B,exp,premult,0.25,NA,NA,NA,5959,Binary,Binary,0
train360,INDEP,A,B,NA,NA,NA,NA,NA,NA,1358,Numerical,Numerical,0
train361,ARTIFCE,A,B,log,postmult,2,NA,NA,NA,2177,Categorical,Numerical,0
train362,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,771,Numerical,Categorical,0
train363,YEAST,YEL001C-16 YEL001C,SKN7-YHR206W-16 SKN7,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train364,INDEP,A,B,NA,NA,NA,NA,NA,NA,1285,Numerical,Binary,0
train365,ARTIFCE,A,B,hyperbola,postmult,2,NA,NA,NA,6720,Numerical,Categorical,0
train366,ARTIFCE,A,B,hyperbola,premult,2,NA,NA,NA,1779,Numerical,Binary,0
train367,INDEP,A,B,NA,NA,NA,NA,NA,NA,3724,Numerical,Categorical,0
train368,INDEP,A,B,NA,NA,NA,NA,NA,NA,1791,Numerical,Numerical,0
train369,RLTDREAL,age,cabin,NA,NA,NA,NA,NA,NA,744,Numerical,Categorical,1
train370,INDEP,A,B,NA,NA,NA,NA,NA,NA,819,Categorical,Numerical,0
train371,IDPTREAL,Exer,Sex,NA,NA,NA,NA,NA,NA,168,Categorical,Binary,1
train372,INDEP,A,B,NA,NA,NA,NA,NA,NA,5550,Categorical,Numerical,0
train373,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,588,Numerical,Numerical,0
train374,RELATED,A,B,cubic,premult,1,exp,premult,2,2604,Numerical,Numerical,0
train375,RELATED,A,B,rbf,preadd,2,tanh,postmult,2,5521,Binary,Numerical,0
train376,INDEP,A,B,NA,NA,NA,NA,NA,NA,594,Numerical,Numerical,0
train377,RELATED,A,B,parabola,premult,2,line,postmult,2,7372,Numerical,Categorical,0
train378,RLTDREAL,SNT2-YGL131C-16 SNT2,CDC19-YAL038W-16 CDC19,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train379,YEAST,YAP7-YOL028C-16 YAP7,MMT1-YMR177W-16 MMT1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train380,INDEP,A,B,NA,NA,NA,NA,NA,NA,872,Categorical,Numerical,0
train381,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,7956,Numerical,Numerical,0
train382,RELATED,A,B,line,premult,1,log,preadd,1,6026,Categorical,Categorical,0
train383,ARTIFCE,A,B,cubic,postadd,0.25,NA,NA,NA,7370,Numerical,Numerical,0
train384,INDEP,A,B,NA,NA,NA,NA,NA,NA,3225,Numerical,Numerical,0
train385,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,762,Numerical,Numerical,0
train386,RELATED,A,B,sqrt,premult,0.25,sine,premult,0.5,4452,Numerical,Numerical,0
train387,IDPTREAL,MSB2-YGR014W-16 MSB2,TEC1-YBR083W-16 TEC1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train388,ARTIFCE,A,B,atanh,postadd,0.25,NA,NA,NA,554,Categorical,Numerical,0
train389,INDEP,A,B,NA,NA,NA,NA,NA,NA,1670,Numerical,Numerical,0
train390,ARTIFCE,A,B,log,postadd,0.25,NA,NA,NA,1826,Numerical,Numerical,0
train391,RLTDREAL,A-23-P26124,Irradiation,NA,NA,NA,NA,NA,NA,461,Numerical,Binary,1
train392,ARTIFCE,A,B,parabola,postmult,1,NA,NA,NA,4939,Numerical,Categorical,0
train393,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,956,Numerical,Binary,0
train394,BOND,is-callable,trade-price,NA,NA,NA,NA,NA,NA,2082,Binary,Numerical,1
train395,INDEP,A,B,NA,NA,NA,NA,NA,NA,507,Numerical,Categorical,0
train396,ARTIFCE,A,B,hyperbola,postadd,2,NA,NA,NA,958,Numerical,Numerical,0
train397,RELATED,A,B,atanh,postadd,2,sqrt,preadd,2,7538,Numerical,Numerical,0
train398,IDPTREAL,Fine Aggregate,Concrete compressive strength,NA,NA,NA,NA,NA,NA,1030,Numerical,Numerical,1
train399,RELATED,A,B,sqrt,premult,0.5,sqrt,postmult,0.5,2679,Numerical,Numerical,0
train400,COIL,Water level,Algal frequency 1,NA,NA,NA,NA,NA,NA,340,Categorical,Numerical,1
train401,INDEP,A,B,NA,NA,NA,NA,NA,NA,1096,Categorical,Numerical,0
train402,RLTDREAL,UME6-YDR207C-16 UME6,ARO9-YHR137W-16 ARO9,NA,NA,NA,NA,NA,NA,527,Numerical,Numerical,1
train403,RELATED,A,B,sine,premult,0.5,cubic,preadd,0.5,2742,Numerical,Binary,0
train404,RELATED,A,B,exp,postmult,0.5,log,postadd,1,1102,Numerical,Numerical,0
train405,ARTIFCE,A,B,cubic,preadd,2,NA,NA,NA,1450,Categorical,Numerical,0
train406,INDEP,A,B,NA,NA,NA,NA,NA,NA,1373,Categorical,Categorical,0
train407,RELATED,A,B,cubic,postmult,0.25,atanh,preadd,1,1697,Numerical,Numerical,0
train408,ARTIFCE,A,B,parabola,premult,0.5,NA,NA,NA,1445,Numerical,Numerical,0
train409,ARTIFCE,A,B,atanh,postmult,0.5,NA,NA,NA,555,Numerical,Numerical,0
train410,YEAST,YDR042C-16 YDR042C,DAL80-YKR034W-16 DAL80,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train411,ARTIFCE,A,B,sqrt,postmult,0.5,NA,NA,NA,792,Numerical,Numerical,0
train412,RELATED,A,B,sine,postadd,0.5,parabola,premult,1,960,Numerical,Numerical,0
train413,INDEP,A,B,NA,NA,NA,NA,NA,NA,1039,Numerical,Binary,0
train414,RLTDREAL,REB1-YBR049C-16 REB1,FMP42-YMR221C-16 FMP42,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train415,BLOOD,March 2007 donation,Frequency (times),NA,NA,NA,NA,NA,NA,748,Binary,Numerical,1
train416,INDEP,A,B,NA,NA,NA,NA,NA,NA,1976,Numerical,Numerical,0
train417,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,1767,Numerical,Binary,0
train418,RELATED,A,B,line,postmult,2,log,postmult,2,916,Numerical,Numerical,0
train419,ARTIFCE,A,B,tanh,postadd,1,NA,NA,NA,1019,Numerical,Numerical,0
train420,INDEP,A,B,NA,NA,NA,NA,NA,NA,630,Numerical,Numerical,0
train421,ARTIFCE,A,B,log,postmult,2,NA,NA,NA,827,Numerical,Numerical,0
train422,ARTIFCE,A,B,hyperbola,postmult,1,NA,NA,NA,1756,Numerical,Numerical,0
train423,ARTIFCE,A,B,log,postmult,0.25,NA,NA,NA,1818,Numerical,Binary,0
train424,RELATED,A,B,rbf,premult,0.5,hyperbola,premult,0.25,2418,Numerical,Numerical,0
train425,ARTIFCE,A,B,exp,preadd,2,NA,NA,NA,2697,Numerical,Numerical,0
train426,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,1024,Numerical,Numerical,0
train427,RELATED,A,B,cubic,preadd,1,cubic,postadd,0.25,2740,Numerical,Numerical,0
train428,VIT2005,totalprice,rooms,NA,NA,NA,NA,NA,NA,218,Numerical,Numerical,1
train429,RELATED,A,B,parabola,postmult,0.25,line,postmult,0.25,593,Binary,Numerical,0
train430,INDEP,A,B,NA,NA,NA,NA,NA,NA,6399,Numerical,Numerical,0
train431,INDEP,A,B,NA,NA,NA,NA,NA,NA,4372,Numerical,Numerical,0
train432,RELATED,A,B,sine,premult,0.5,hyperbola,preadd,2,3910,Numerical,Numerical,0
train433,ARTIFCE,A,B,sine,premult,0.25,NA,NA,NA,789,Numerical,Numerical,0
train434,YEAST,TEC1-YBR083W-16 TEC1,GID8-YMR135C-16 GID8,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train435,RELATED,A,B,atanh,preadd,0.25,cubic,postadd,2,4197,Numerical,Numerical,0
train436,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,2853,Numerical,Categorical,0
train437,INDEP,A,B,NA,NA,NA,NA,NA,NA,870,Numerical,Numerical,0
train438,ARTIFCE,A,B,sine,postadd,0.25,NA,NA,NA,2037,Binary,Numerical,0
train439,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,1811,Binary,Numerical,0
train440,ARTIFCE,A,B,exp,postadd,0.5,NA,NA,NA,2864,Binary,Numerical,0
train441,ARTIFCE,A,B,sqrt,postmult,0.5,NA,NA,NA,2936,Numerical,Numerical,0
train442,ECOLI,ulaD-b4196-15 ulaD,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,833,Numerical,Numerical,1
train443,ARTIFCE,A,B,sine,postadd,1,NA,NA,NA,1261,Binary,Binary,0
train444,RLTDREAL,YNL313C-16 YNL313C,ABF1-YKL112W-16 ABF1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train445,RELATED,A,B,exp,preadd,0.5,cubic,preadd,1,531,Numerical,Numerical,0
train446,INDEP,A,B,NA,NA,NA,NA,NA,NA,1218,Numerical,Numerical,0
train447,SYLVA,Elevation,Hillshade-Noon,NA,NA,NA,NA,NA,NA,7031,Numerical,Numerical,1
train448,INDEP,A,B,NA,NA,NA,NA,NA,NA,1020,Numerical,Numerical,0
train449,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,5352,Numerical,Numerical,0
train450,CLAIM,Cat1,Model-Year,NA,NA,NA,NA,NA,NA,2836,Categorical,Numerical,1
train451,INDEP,A,B,NA,NA,NA,NA,NA,NA,1014,Numerical,Numerical,0
train452,INDEP,A,B,NA,NA,NA,NA,NA,NA,3243,Numerical,Numerical,0
train453,RELATED,A,B,tanh,premult,0.25,hyperbola,preadd,0.25,548,Categorical,Categorical,0
train454,RLTDREAL,GRX4-YER174C-16 GRX4,HAP5-YOR358W-16 HAP5,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train455,ARTIFCE,A,B,cubic,postadd,0.5,NA,NA,NA,695,Numerical,Numerical,0
train456,RLTDREAL,death,T.categ,NA,NA,NA,NA,NA,NA,971,Numerical,Categorical,1
train457,RELATED,A,B,sqrt,postadd,0.25,hyperbola,postadd,2,2483,Numerical,Numerical,0
train458,INDEP,A,B,NA,NA,NA,NA,NA,NA,1317,Numerical,Numerical,0
train459,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,6339,Numerical,Numerical,0
train460,RELATED,A,B,parabola,postmult,2,line,preadd,2,949,Numerical,Numerical,0
train461,INDEP,A,B,NA,NA,NA,NA,NA,NA,6096,Numerical,Numerical,0
train462,INDEP,A,B,NA,NA,NA,NA,NA,NA,5507,Binary,Categorical,0
train463,RELATED,A,B,rbf,postmult,1,atanh,postmult,2,6264,Numerical,Categorical,0
train464,ARTIFCE,A,B,log,premult,1,NA,NA,NA,1629,Numerical,Categorical,0
train465,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,1981,Numerical,Numerical,0
train466,ARTIFCE,A,B,exp,postadd,2,NA,NA,NA,4051,Numerical,Numerical,0
train467,INDEP,A,B,NA,NA,NA,NA,NA,NA,1509,Numerical,Numerical,0
train468,ARTIFCE,A,B,sine,preadd,2,NA,NA,NA,5565,Categorical,Categorical,0
train469,RELATED,A,B,sine,premult,0.25,parabola,postadd,0.5,4715,Binary,Numerical,0
train470,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,4109,Numerical,Numerical,0
train471,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,6824,Numerical,Numerical,0
train472,RLTDREAL,Chemical component 8,Water level,NA,NA,NA,NA,NA,NA,317,Numerical,Categorical,1
train473,RELATED,A,B,atanh,postadd,2,tanh,premult,2,3782,Numerical,Numerical,0
train474,ARTIFCE,A,B,cubic,postadd,0.5,NA,NA,NA,595,Numerical,Binary,0
train475,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,742,Numerical,Numerical,0
train476,INDEP,A,B,NA,NA,NA,NA,NA,NA,2094,Binary,Categorical,0
train477,RELATED,A,B,parabola,postmult,2,sine,postmult,2,1226,Categorical,Numerical,0
train478,RLTDREAL,fis-b3261-15 fis,ihfA-b1712-15 ihfA,NA,NA,NA,NA,NA,NA,565,Numerical,Numerical,1
train479,RELATED,A,B,sine,preadd,0.5,parabola,postadd,0.5,977,Numerical,Numerical,0
train480,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,7144,Numerical,Numerical,0
train481,INDEP,A,B,NA,NA,NA,NA,NA,NA,1143,Numerical,Numerical,0
train482,RLTDREAL,FKH1-YIL131C-16 FKH1,DSE1-YER124C-16 DSE1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train483,INDEP,A,B,NA,NA,NA,NA,NA,NA,1170,Numerical,Numerical,0
train484,SYLVA,Area,Vertical-Distance-To-Hydrology,NA,NA,NA,NA,NA,NA,1694,Categorical,Numerical,1
train485,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,2337,Numerical,Numerical,0
train486,RELATED,A,B,rbf,postadd,2,tanh,postadd,1,2676,Numerical,Numerical,0
train487,RELATED,A,B,line,postadd,0.5,exp,postadd,1,1641,Numerical,Numerical,0
train488,RELATED,A,B,tanh,premult,2,log,premult,0.25,1653,Binary,Binary,0
train489,RELATED,A,B,parabola,preadd,0.5,hyperbola,preadd,2,630,Numerical,Numerical,0
train490,RELATED,A,B,atanh,postmult,0.5,exp,postadd,0.25,3268,Numerical,Numerical,0
train491,ARTIFCE,A,B,atanh,postmult,0.25,NA,NA,NA,4262,Numerical,Numerical,0
train492,ECOLI,crp-b3357-15 crp,hupA-b4000-15 hupA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train493,RELATED,A,B,tanh,postmult,1,exp,postmult,0.25,2638,Numerical,Numerical,0
train494,IDPTREAL,STR3-YGL184C-16 STR3,UME6-YDR207C-16 UME6,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train495,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,2400,Numerical,Numerical,0
train496,RELATED,A,B,atanh,postadd,0.5,atanh,postmult,2,811,Numerical,Numerical,0
train497,ARTIFCE,A,B,sqrt,postadd,2,NA,NA,NA,1010,Numerical,Categorical,0
train498,ARTIFCE,A,B,parabola,premult,0.5,NA,NA,NA,2554,Numerical,Numerical,0
train499,RELATED,A,B,line,postadd,0.25,parabola,preadd,0.5,929,Numerical,Numerical,0
train500,RELATED,A,B,sqrt,premult,0.25,log,postmult,0.5,4546,Numerical,Numerical,0
train501,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,1610,Numerical,Numerical,0
train502,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,4405,Numerical,Numerical,0
train503,INDEP,A,B,NA,NA,NA,NA,NA,NA,3234,Numerical,Numerical,0
train504,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,2179,Numerical,Numerical,0
train505,RELATED,A,B,atanh,postmult,1,tanh,postmult,2,1574,Numerical,Numerical,0
train506,INDEP,A,B,NA,NA,NA,NA,NA,NA,1840,Numerical,Numerical,0
train507,RELATED,A,B,parabola,premult,2,log,premult,2,3587,Numerical,Numerical,0
train508,RELATED,A,B,tanh,premult,0.25,parabola,postadd,0.5,814,Numerical,Binary,0
train509,ECOLI,narL-b1221-14 narL,ccmD-b2198-14 ccmD,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train510,INDEP,A,B,NA,NA,NA,NA,NA,NA,5993,Numerical,Binary,0
train511,RELATED,A,B,parabola,postadd,1,rbf,postmult,1,1722,Numerical,Numerical,0
train512,ARTIFCE,A,B,sine,premult,0.5,NA,NA,NA,681,Categorical,Numerical,0
train513,YEAST,LEU3-YLR451W-16 LEU3,YLR356W-16 YLR356W,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train514,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1129,Categorical,Numerical,0
train515,RELATED,A,B,exp,postadd,0.25,log,postmult,0.5,1953,Numerical,Categorical,0
train516,CAR,Model-Year,Horsepower,NA,NA,NA,NA,NA,NA,400,Numerical,Numerical,1
train517,CREDIT,age,NumberRealEstateLoansOrLines,NA,NA,NA,NA,NA,NA,1771,Numerical,Numerical,1
train518,IDPTREAL,area,DMC,NA,NA,NA,NA,NA,NA,517,Numerical,Numerical,1
train519,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,2231,Binary,Binary,0
train520,ARTIFCE,A,B,rbf,premult,1,NA,NA,NA,1041,Numerical,Numerical,0
train521,ARTIFCE,A,B,sqrt,premult,0.25,NA,NA,NA,5453,Numerical,Numerical,0
train522,RELATED,A,B,hyperbola,postmult,0.5,parabola,preadd,1,1070,Numerical,Numerical,0
train523,RELATED,A,B,cubic,postmult,2,sqrt,postadd,2,1759,Numerical,Numerical,0
train524,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,1131,Categorical,Numerical,0
train525,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,1367,Numerical,Numerical,0
train526,ARTIFCE,A,B,exp,premult,0.5,NA,NA,NA,1918,Numerical,Numerical,0
train527,RELATED,A,B,sine,preadd,0.5,parabola,postadd,0.5,1069,Numerical,Binary,0
train528,INDEP,A,B,NA,NA,NA,NA,NA,NA,1648,Numerical,Numerical,0
train529,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,1028,Categorical,Numerical,0
train530,YEAST,POL12-YBL035C-16 POL12,MBP1-YDL056W-16 MBP1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train531,INDEP,A,B,NA,NA,NA,NA,NA,NA,2071,Numerical,Numerical,0
train532,ADA,workclass,age,NA,NA,NA,NA,NA,NA,4251,Categorical,Numerical,1
train533,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,593,Numerical,Categorical,0
train534,INDEP,A,B,NA,NA,NA,NA,NA,NA,3529,Numerical,Numerical,0
train535,ARTIFCE,A,B,rbf,premult,0.25,NA,NA,NA,957,Binary,Numerical,0
train536,RLTDREAL,SES,IQ,NA,NA,NA,NA,NA,NA,568,Numerical,Numerical,1
train537,ARTIFCE,A,B,rbf,postmult,0.25,NA,NA,NA,5669,Categorical,Numerical,0
train538,INDEP,A,B,NA,NA,NA,NA,NA,NA,1771,Categorical,Numerical,0
train539,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,1396,Numerical,Numerical,0
train540,RELATED,A,B,exp,premult,0.25,cubic,postmult,1,4024,Categorical,Numerical,0
train541,ARTIFCE,A,B,sine,postmult,0.5,NA,NA,NA,661,Numerical,Numerical,0
train542,INDEP,A,B,NA,NA,NA,NA,NA,NA,1673,Categorical,Numerical,0
train543,ARTIFCE,A,B,line,postmult,1,NA,NA,NA,6090,Categorical,Numerical,0
train544,INDEP,A,B,NA,NA,NA,NA,NA,NA,677,Categorical,Categorical,0
train545,RELATED,A,B,log,premult,0.5,rbf,postadd,2,2654,Numerical,Binary,0
train546,ARTIFCE,A,B,sqrt,postmult,0.25,NA,NA,NA,1923,Categorical,Numerical,0
train547,RELATED,A,B,sine,postmult,1,sine,postadd,2,552,Numerical,Numerical,0
train548,RELATED,A,B,exp,preadd,0.5,tanh,postmult,0.5,4940,Numerical,Numerical,0
train549,INDEP,A,B,NA,NA,NA,NA,NA,NA,1574,Numerical,Numerical,0
train550,AIDS,T.categ,age,NA,NA,NA,NA,NA,NA,1424,Categorical,Numerical,1
train551,INDEP,A,B,NA,NA,NA,NA,NA,NA,692,Categorical,Numerical,0
train552,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,5795,Numerical,Numerical,0
train553,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,2451,Categorical,Numerical,0
train554,RELATED,A,B,parabola,postadd,0.5,tanh,postmult,0.5,1578,Numerical,Numerical,0
