SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train278,IDPTREAL,Concrete compressive strength,Fine Aggregate,NA,NA,NA,NA,NA,NA,1030,Numerical,Numerical,1
train279,INDEP,A,B,NA,NA,NA,NA,NA,NA,3883,Numerical,Numerical,0
train280,RLTDREAL,EPL1-YFL024C-16 EPL1,ARG81-YML099C-16 ARG81,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train281,RLTDREAL,FIG1-YBR040W-16 FIG1,ARR1-YPR199C-16 ARR1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train282,COIL,Chemical component 5,Algal frequency 5,NA,NA,NA,NA,NA,NA,337,Numerical,Numerical,1
train283,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,3240,Numerical,Binary,0
train284,RELATED,A,B,exp,postmult,0.5,log,postadd,1,1876,Numerical,Numerical,0
train285,ARTIFCE,A,B,log,postadd,0.25,NA,NA,NA,3268,Binary,Numerical,0
train286,ARTIFCE,A,B,rbf,premult,2,NA,NA,NA,4673,Numerical,Binary,0
train287,ARTIFCE,A,B,parabola,postadd,0.25,NA,NA,NA,623,Numerical,Numerical,0
train288,ARTIFCE,A,B,tanh,postadd,1,NA,NA,NA,1079,Categorical,Numerical,0
train289,INDEP,A,B,NA,NA,NA,NA,NA,NA,7216,Numerical,Categorical,0
train290,ARTIFCE,A,B,atanh,premult,2,NA,NA,NA,587,Numerical,Numerical,0
train291,INDEP,A,B,NA,NA,NA,NA,NA,NA,557,Numerical,Numerical,0
train292,IMPORTS2,city-mpg,engine-type,NA,NA,NA,NA,NA,NA,205,Numerical,Categorical,1
train293,ARTIFCE,A,B,hyperbola,postadd,0.5,NA,NA,NA,645,Numerical,Numerical,0
train294,ARTIFCE,A,B,sqrt,postadd,2,NA,NA,NA,905,Numerical,Numerical,0
train295,RELATED,A,B,log,postadd,1,sine,premult,2,898,Numerical,Numerical,0
train296,ARTIFCE,A,B,sine,premult,0.5,NA,NA,NA,3770,Numerical,Numerical,0
train297,RELATED,A,B,sine,postmult,2,tanh,postmult,0.25,1064,Numerical,Numerical,0
train298,ARTIFCE,A,B,atanh,preadd,1,NA,NA,NA,1026,Numerical,Numerical,0
train299,RELATED,A,B,sine,postmult,1,log,postmult,0.25,1591,Categorical,Numerical,0
train300,ARTIFCE,A,B,atanh,preadd,0.5,NA,NA,NA,3067,Numerical,Numerical,0
train301,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,5589,Numerical,Numerical,0
train302,ARTIFCE,A,B,sqrt,postmult,0.25,NA,NA,NA,1003,Numerical,Categorical,0
train303,ARTIFCE,A,B,rbf,premult,0.25,NA,NA,NA,548,Numerical,Numerical,0
train304,SURVEY,Sex,NW.Hnd,NA,NA,NA,NA,NA,NA,168,Binary,Numerical,1
train305,RELATED,A,B,cubic,postmult,0.5,sqrt,premult,0.5,2069,Numerical,Numerical,0
train306,RELATED,A,B,cubic,preadd,0.5,atanh,postadd,2,3171,Numerical,Categorical,0
train307,ARTIFCE,A,B,parabola,preadd,1,NA,NA,NA,3412,Numerical,Numerical,0
train308,INDEP,A,B,NA,NA,NA,NA,NA,NA,2387,Numerical,Numerical,0
train309,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,1238,Numerical,Numerical,0
train310,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,762,Numerical,Numerical,0
train311,ECOLI,fis-b3261-15 fis,glnG-b3868-15 glnG,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train312,INDEP,A,B,NA,NA,NA,NA,NA,NA,4139,Numerical,Numerical,0
train313,ARTIFCE,A,B,log,premult,0.5,NA,NA,NA,2059,Binary,Numerical,0
train314,ARTIFCE,A,B,exp,premult,0.5,NA,NA,NA,2253,Numerical,Numerical,0
train315,INDEP,A,B,NA,NA,NA,NA,NA,NA,4305,Categorical,Numerical,0
train316,INDEP,A,B,NA,NA,NA,NA,NA,NA,747,Numerical,Numerical,0
train317,RELATED,A,B,hyperbola,postmult,1,tanh,postmult,0.5,668,Numerical,Numerical,0
train318,ARTIFCE,A,B,parabola,premult,2,NA,NA,NA,512,Numerical,Numerical,0
train319,ARTIFCE,A,B,hyperbola,premult,2,NA,NA,NA,5902,Numerical,Numerical,0
train320,RELATED,A,B,sine,postadd,1,atanh,postadd,0.5,1088,Numerical,Numerical,0
train321,ARTIFCE,A,B,sine,postmult,0.25,NA,NA,NA,1787,Numerical,Numerical,0
train322,INDEP,A,B,NA,NA,NA,NA,NA,NA,4330,Binary,Categorical,0
train323,ARTIFCE,A,B,exp,postadd,2,NA,NA,NA,2089,Numerical,Categorical,0
train324,INDEP,A,B,NA,NA,NA,NA,NA,NA,894,Categorical,Numerical,0
train325,INDEP,A,B,NA,NA,NA,NA,NA,NA,2932,Numerical,Numerical,0
train326,INDEP,A,B,NA,NA,NA,NA,NA,NA,629,Numerical,Categorical,0
train327,INDEP,A,B,NA,NA,NA,NA,NA,NA,668,Numerical,Categorical,0
train328,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,1891,Binary,Numerical,0
train329,RELATED,A,B,exp,preadd,1,exp,premult,0.5,1784,Binary,Binary,0
train330,RELATED,A,B,sqrt,postadd,1,sqrt,premult,2,525,Numerical,Numerical,0
train331,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,686,Numerical,Numerical,0
train332,ARTIFCE,A,B,exp,postmult,2,NA,NA,NA,4865,Categorical,Numerical,0
train333,INDEP,A,B,NA,NA,NA,NA,NA,NA,3303,Numerical,Binary,0
train334,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1945,Numerical,Numerical,0
train335,RLTDREAL,Var1,Model-Year,NA,NA,NA,NA,NA,NA,3840,Numerical,Numerical,1
train336,ARTIFCE,A,B,parabola,postadd,1,NA,NA,NA,3658,Numerical,Numerical,0
train337,ARTIFCE,A,B,parabola,preadd,1,NA,NA,NA,2272,Binary,Numerical,0
train338,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,638,Numerical,Numerical,0
train339,INDEP,A,B,NA,NA,NA,NA,NA,NA,6373,Numerical,Categorical,0
train340,IDPTREAL,Chemical component 7,Algal frequency 2,NA,NA,NA,NA,NA,NA,333,Numerical,Numerical,1
train341,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,856,Numerical,Numerical,0
train342,ARTIFCE,A,B,sqrt,preadd,0.25,NA,NA,NA,1088,Numerical,Categorical,0
train343,INDEP,A,B,NA,NA,NA,NA,NA,NA,2748,Numerical,Numerical,0
train344,ARTIFCE,A,B,tanh,postmult,1,NA,NA,NA,1458,Numerical,Binary,0
train345,INDEP,A,B,NA,NA,NA,NA,NA,NA,818,Numerical,Numerical,0
train346,RELATED,A,B,cubic,postmult,0.5,sine,premult,0.5,5779,Numerical,Categorical,0
train347,ARTIFCE,A,B,sqrt,preadd,1,NA,NA,NA,1100,Numerical,Numerical,0
train348,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,3617,Numerical,Numerical,0
train349,IDPTREAL,modE-b0761-14 modE,moaC-b0783-14 moaC,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train350,ARTIFCE,A,B,cubic,postmult,0.5,NA,NA,NA,4912,Numerical,Numerical,0
train351,INDEP,A,B,NA,NA,NA,NA,NA,NA,7232,Numerical,Numerical,0
train352,RADIA,Irradiation,A-23-P205567,NA,NA,NA,NA,NA,NA,461,Binary,Numerical,1
train353,IDPTREAL,Recency (months),March 2007 donation,NA,NA,NA,NA,NA,NA,748,Numerical,Binary,1
train354,ARTIFCE,A,B,hyperbola,postadd,2,NA,NA,NA,1117,Numerical,Numerical,0
train355,RELATED,A,B,sqrt,premult,0.25,sqrt,premult,0.25,6034,Numerical,Binary,0
train356,IDPTREAL,survived,pclass,NA,NA,NA,NA,NA,NA,1045,Binary,Categorical,1
train357,INDEP,A,B,NA,NA,NA,NA,NA,NA,1656,Categorical,Numerical,0
train358,INDEP,A,B,NA,NA,NA,NA,NA,NA,1359,Numerical,Numerical,0
train359,ARTIFCE,A,B,parabola,postadd,0.25,NA,NA,NA,2392,Numerical,Numerical,0
train360,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,1369,Numerical,Numerical,0
train361,ARTIFCE,A,B,cubic,preadd,0.25,NA,NA,NA,2412,Numerical,Numerical,0
train362,ARTIFCE,A,B,sine,postmult,2,NA,NA,NA,4823,Numerical,Numerical,0
train363,RELATED,A,B,rbf,postmult,0.5,sine,postmult,0.5,1414,Numerical,Numerical,0
train364,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,1630,Numerical,Numerical,0
train365,YEAST,RDS1-YCR106W-16 RDS1,MNN2-YBR015C-16 MNN2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train366,INDEP,A,B,NA,NA,NA,NA,NA,NA,2636,Numerical,Numerical,0
train367,INDEP,A,B,NA,NA,NA,NA,NA,NA,6676,Numerical,Numerical,0
train368,ECOLI,sucA-b0726-15 sucA,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train369,ARTIFCE,A,B,tanh,preadd,0.25,NA,NA,NA,2774,Numerical,Binary,0
train370,RELATED,A,B,exp,postadd,2,hyperbola,postmult,0.5,2959,Categorical,Numerical,0
train371,INDEP,A,B,NA,NA,NA,NA,NA,NA,2324,Binary,Categorical,0
train372,INDEP,A,B,NA,NA,NA,NA,NA,NA,2325,Numerical,Numerical,0
train373,RELATED,A,B,hyperbola,postadd,1,atanh,postadd,0.5,3103,Numerical,Binary,0
train374,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,3658,Numerical,Numerical,0
train375,RELATED,A,B,rbf,preadd,2,atanh,postmult,1,5277,Categorical,Categorical,0
train376,INDEP,A,B,NA,NA,NA,NA,NA,NA,1503,Numerical,Numerical,0
train377,RADIA,A-24-P9090,Irradiation,NA,NA,NA,NA,NA,NA,461,Numerical,Binary,1
train378,PROCA2,Cure,PSA,NA,NA,NA,NA,NA,NA,87,Binary,Numerical,1
train379,ARTIFCE,A,B,line,postadd,1,NA,NA,NA,809,Numerical,Numerical,0
train380,RELATED,A,B,line,premult,0.25,sine,postmult,2,1408,Numerical,Numerical,0
train381,ARTIFCE,A,B,atanh,premult,0.5,NA,NA,NA,1989,Categorical,Binary,0
train382,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,985,Numerical,Categorical,0
train383,INDEP,A,B,NA,NA,NA,NA,NA,NA,3417,Numerical,Categorical,0
train384,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,4165,Numerical,Numerical,0
train385,ARTIFCE,A,B,log,postmult,1,NA,NA,NA,545,Numerical,Numerical,0
train386,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,536,Categorical,Numerical,0
train387,INDEP,A,B,NA,NA,NA,NA,NA,NA,5327,Numerical,Numerical,0
train388,INDEP,A,B,NA,NA,NA,NA,NA,NA,573,Binary,Categorical,0
train389,ARTIFCE,A,B,sine,premult,0.25,NA,NA,NA,2432,Binary,Numerical,0
train390,ARTIFCE,A,B,exp,postadd,0.25,NA,NA,NA,1394,Numerical,Numerical,0
train391,CPU,Estimated performance,Minimum channels,NA,NA,NA,NA,NA,NA,209,Numerical,Numerical,1
train392,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,1553,Numerical,Numerical,0
train393,RELATED,A,B,sine,postmult,0.5,tanh,premult,2,2776,Numerical,Numerical,0
train394,ARTIFCE,A,B,line,premult,1,NA,NA,NA,3707,Numerical,Numerical,0
train395,IDPTREAL,SWI5-YDR146C-16 SWI5,KEX2-YNL238W-16 KEX2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train396,RELATED,A,B,tanh,premult,0.5,cubic,premult,1,5350,Numerical,Numerical,0
train397,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,2612,Numerical,Numerical,0
train398,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,2655,Numerical,Numerical,0
train399,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,867,Numerical,Numerical,0
train400,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,3541,Numerical,Numerical,0
train401,RLTDREAL,RRP6-YOR001W-16 RRP6,ARR1-YPR199C-16 ARR1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train402,INDEP,A,B,NA,NA,NA,NA,NA,NA,2958,Binary,Numerical,0
train403,YEAST,SWI6-YLR182W-16 SWI6,MCD1-YDL003W-16 MCD1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train404,RELATED,A,B,sqrt,premult,0.25,cubic,premult,0.25,6630,Numerical,Numerical,0
train405,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,5305,Numerical,Numerical,0
train406,RLTDREAL,Model-Year,Mfg,NA,NA,NA,NA,NA,NA,406,Numerical,Categorical,1
train407,ARTIFCE,A,B,exp,premult,0.5,NA,NA,NA,786,Numerical,Categorical,0
train408,INDEP,A,B,NA,NA,NA,NA,NA,NA,1408,Numerical,Numerical,0
train409,ARTIFCE,A,B,cubic,postadd,0.25,NA,NA,NA,3881,Numerical,Numerical,0
train410,ARTIFCE,A,B,log,preadd,0.5,NA,NA,NA,1333,Numerical,Numerical,0
train411,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,3242,Numerical,Numerical,0
train412,INDEP,A,B,NA,NA,NA,NA,NA,NA,2225,Numerical,Numerical,0
train413,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,672,Numerical,Numerical,0
train414,INDEP,A,B,NA,NA,NA,NA,NA,NA,4982,Numerical,Numerical,0
train415,RELATED,A,B,atanh,preadd,2,line,premult,0.5,7839,Numerical,Binary,0
train416,INDEP,A,B,NA,NA,NA,NA,NA,NA,6481,Numerical,Categorical,0
train417,ARTIFCE,A,B,parabola,premult,0.25,NA,NA,NA,1952,Numerical,Numerical,0
train418,ARTIFCE,A,B,line,premult,2,NA,NA,NA,1197,Numerical,Categorical,0
train419,RELATED,A,B,exp,postadd,2,hyperbola,preadd,2,3075,Binary,Numerical,0
train420,RLTDREAL,ugpB-b3453-15 ugpB,phoB-b0399-15 phoB,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train421,ARTIFCE,A,B,cubic,postmult,1,NA,NA,NA,1766,Numerical,Numerical,0
train422,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,673,Numerical,Numerical,0
train423,ARTIFCE,A,B,log,premult,2,NA,NA,NA,1208,Numerical,Numerical,0
train424,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,1159,Numerical,Numerical,0
train425,SYLVA,Horizontal-Distance-To-Hydrology,Soil,NA,NA,NA,NA,NA,NA,2512,Numerical,Categorical,1
train426,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,756,Numerical,Categorical,0
train427,ECOLI,narH-b1225-14 narH,ihfA-b1712-15 ihfA,NA,NA,NA,NA,NA,NA,566,Numerical,Numerical,1
train428,ARTIFCE,A,B,exp,postmult,0.5,NA,NA,NA,1435,Numerical,Numerical,0
train429,RELATED,A,B,rbf,postadd,0.5,cubic,postadd,2,6737,Numerical,Numerical,0
train430,INDEP,A,B,NA,NA,NA,NA,NA,NA,1970,Binary,Numerical,0
train431,YEAST,SRL3-YKR091W-16 SRL3,RLM1-YPL089C-16 RLM1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train432,INDEP,A,B,NA,NA,NA,NA,NA,NA,7175,Numerical,Numerical,0
train433,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,3815,Numerical,Numerical,0
train434,RELATED,A,B,exp,preadd,1,sqrt,postadd,0.5,1505,Categorical,Numerical,0
train435,INDEP,A,B,NA,NA,NA,NA,NA,NA,940,Categorical,Numerical,0
train436,INDEP,A,B,NA,NA,NA,NA,NA,NA,1600,Categorical,Numerical,0
train437,RELATED,A,B,cubic,preadd,1,parabola,postmult,0.5,3374,Numerical,Numerical,0
train438,RELATED,A,B,parabola,preadd,0.25,exp,postmult,1,4663,Numerical,Numerical,0
train439,INDEP,A,B,NA,NA,NA,NA,NA,NA,863,Numerical,Numerical,0
train440,RELATED,A,B,rbf,postadd,2,exp,premult,2,571,Numerical,Numerical,0
train441,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,3934,Categorical,Numerical,0
train442,IMPORTS3,curb-weight,engine-size,NA,NA,NA,NA,NA,NA,205,Numerical,Numerical,1
train443,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,2812,Numerical,Numerical,0
train444,ARTIFCE,A,B,atanh,premult,0.25,NA,NA,NA,559,Binary,Numerical,0
train445,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,961,Numerical,Numerical,0
train446,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,2065,Categorical,Categorical,0
train447,INDEP,A,B,NA,NA,NA,NA,NA,NA,1268,Numerical,Binary,0
train448,INDEP,A,B,NA,NA,NA,NA,NA,NA,3415,Binary,Categorical,0
train449,INDEP,A,B,NA,NA,NA,NA,NA,NA,1073,Numerical,Numerical,0
train450,ARTIFCE,A,B,sqrt,preadd,0.5,NA,NA,NA,2379,Numerical,Numerical,0
train451,RELATED,A,B,hyperbola,preadd,0.5,hyperbola,postmult,1,1271,Binary,Numerical,0
train452,RELATED,A,B,hyperbola,postmult,0.25,sqrt,postadd,2,2688,Categorical,Categorical,0
train453,PROCA,Time of recurrence or last examination.,Capsular penetration,NA,NA,NA,NA,NA,NA,53,Numerical,Binary,1
train454,INDEP,A,B,NA,NA,NA,NA,NA,NA,3756,Numerical,Numerical,0
train455,RELATED,A,B,log,postadd,0.5,atanh,premult,1,885,Numerical,Numerical,0
train456,RELATED,A,B,sqrt,preadd,2,tanh,postmult,0.5,5749,Numerical,Binary,0
train457,ARTIFCE,A,B,parabola,preadd,0.25,NA,NA,NA,6508,Categorical,Numerical,0
train458,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,5073,Numerical,Numerical,0
train459,RELATED,A,B,sqrt,postadd,1,sine,postadd,1,3643,Numerical,Categorical,0
train460,INDEP,A,B,NA,NA,NA,NA,NA,NA,3233,Numerical,Numerical,0
train461,INDEP,A,B,NA,NA,NA,NA,NA,NA,5118,Numerical,Numerical,0
train462,ARTIFCE,A,B,sqrt,postmult,0.5,NA,NA,NA,934,Numerical,Binary,0
train463,ARTIFCE,A,B,exp,postadd,0.25,NA,NA,NA,6654,Numerical,Numerical,0
train464,ARTIFCE,A,B,log,postmult,0.25,NA,NA,NA,955,Numerical,Numerical,0
train465,INDEP,A,B,NA,NA,NA,NA,NA,NA,2612,Numerical,Numerical,0
train466,RELATED,A,B,atanh,premult,0.25,cubic,postadd,0.5,1952,Numerical,Binary,0
train467,INDEP,A,B,NA,NA,NA,NA,NA,NA,5042,Numerical,Numerical,0
train468,RELATED,A,B,atanh,postadd,2,tanh,premult,2,1552,Numerical,Numerical,0
train469,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,5818,Numerical,Numerical,0
train470,ARTIFCE,A,B,sine,postmult,0.5,NA,NA,NA,905,Categorical,Numerical,0
train471,INDEP,A,B,NA,NA,NA,NA,NA,NA,1326,Numerical,Numerical,0
train472,YEAST,YPL056C-16 YPL056C,SWI6-YLR182W-16 SWI6,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train473,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,3438,Binary,Numerical,0
train474,RELATED,A,B,exp,postadd,1,tanh,postadd,2,6368,Numerical,Binary,0
train475,RELATED,A,B,rbf,premult,0.5,log,postmult,0.25,5809,Numerical,Numerical,0
train476,ARTIFCE,A,B,exp,premult,0.25,NA,NA,NA,1306,Numerical,Numerical,0
train477,ARTIFCE,A,B,exp,postadd,1,NA,NA,NA,1938,Binary,Numerical,0
train478,INDEP,A,B,NA,NA,NA,NA,NA,NA,1393,Categorical,Categorical,0
train479,INDEP,A,B,NA,NA,NA,NA,NA,NA,3254,Numerical,Numerical,0
train480,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,1315,Categorical,Numerical,0
train481,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,2797,Binary,Categorical,0
train482,ARTIFCE,A,B,log,preadd,0.5,NA,NA,NA,6015,Numerical,Categorical,0
train483,INDEP,A,B,NA,NA,NA,NA,NA,NA,6573,Numerical,Numerical,0
train484,RELATED,A,B,sqrt,postmult,0.25,exp,postmult,0.25,1719,Binary,Numerical,0
train485,RLTDREAL,Zone,Grade,NA,NA,NA,NA,NA,NA,87,Numerical,Numerical,1
train486,CAR,org,Acceleration,NA,NA,NA,NA,NA,NA,406,Categorical,Numerical,1
train487,RELATED,A,B,atanh,preadd,0.25,atanh,postadd,0.5,732,Numerical,Numerical,0
train488,ARTIFCE,A,B,cubic,postmult,1,NA,NA,NA,3675,Numerical,Binary,0
train489,RELATED,A,B,sine,postmult,1,parabola,premult,1,5592,Categorical,Binary,0
train490,ARTIFCE,A,B,log,preadd,1,NA,NA,NA,7111,Numerical,Numerical,0
train491,RELATED,A,B,exp,preadd,1,cubic,postadd,1,6795,Numerical,Binary,0
train492,INDEP,A,B,NA,NA,NA,NA,NA,NA,3205,Numerical,Numerical,0
train493,INDEP,A,B,NA,NA,NA,NA,NA,NA,614,Numerical,Numerical,0
train494,ARTIFCE,A,B,sine,postadd,2,NA,NA,NA,5949,Numerical,Numerical,0
train495,ARTIFCE,A,B,line,postmult,2,NA,NA,NA,593,Numerical,Numerical,0
train496,ECOLI,ihfB-b0912-15 ihfB,aceB-b4014-15 aceB,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train497,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,5393,Numerical,Numerical,0
train498,INDEP,A,B,NA,NA,NA,NA,NA,NA,2844,Numerical,Numerical,0
train499,ARTIFCE,A,B,parabola,postadd,1,NA,NA,NA,1082,Binary,Numerical,0
train500,INDEP,A,B,NA,NA,NA,NA,NA,NA,1889,Numerical,Numerical,0
train501,ARTIFCE,A,B,log,premult,1,NA,NA,NA,855,Numerical,Numerical,0
train502,ARTIFCE,A,B,sine,postmult,1,NA,NA,NA,1127,Numerical,Numerical,0
train503,RLTDREAL,sdiA-b1916-14 sdiA,ydiV-b1707-14 ydiV,NA,NA,NA,NA,NA,NA,502,Numerical,Numerical,1
train504,INDEP,A,B,NA,NA,NA,NA,NA,NA,4393,Numerical,Numerical,0
train505,RELATED,A,B,cubic,postmult,0.5,cubic,postmult,0.25,971,Binary,Binary,0
train506,ECOLI,hupA-b4000-15 hupA,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train507,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,2775,Numerical,Numerical,0
train508,ARTIFCE,A,B,parabola,postadd,1,NA,NA,NA,1024,Numerical,Numerical,0
train509,COIL,Algal frequency 5,Season,NA,NA,NA,NA,NA,NA,339,Numerical,Categorical,1
train510,INDEP,A,B,NA,NA,NA,NA,NA,NA,1268,Binary,Numerical,0
train511,RELATED,A,B,atanh,premult,1,parabola,postmult,1,1323,Numerical,Numerical,0
train512,IMPORTS2,num-of-cylinders,normalized-losses,NA,NA,NA,NA,NA,NA,164,Categorical,Numerical,1
train513,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,3111,Categorical,Numerical,0
train514,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,584,Numerical,Numerical,0
train515,ADA,fnlwgt,sex,NA,NA,NA,NA,NA,NA,5638,Numerical,Binary,1
train516,ARTIFCE,A,B,sqrt,postmult,1,NA,NA,NA,4017,Numerical,Numerical,0
train517,ARTIFCE,A,B,log,premult,0.5,NA,NA,NA,2420,Categorical,Numerical,0
train518,RELATED,A,B,atanh,postmult,1,sqrt,preadd,0.5,847,Numerical,Numerical,0
train519,ARTIFCE,A,B,exp,premult,0.5,NA,NA,NA,854,Categorical,Numerical,0
train520,YEAST,FKH2-YNL068C-16 FKH2,CDC20-YGL116W-16 CDC20,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train521,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,1183,Numerical,Numerical,0
train522,RELATED,A,B,hyperbola,postadd,2,atanh,postadd,1,2776,Numerical,Categorical,0
train523,ARTIFCE,A,B,tanh,postmult,0.5,NA,NA,NA,1514,Numerical,Numerical,0
train524,INDEP,A,B,NA,NA,NA,NA,NA,NA,1213,Numerical,Binary,0
train525,ARTIFCE,A,B,hyperbola,preadd,0.25,NA,NA,NA,2733,Binary,Numerical,0
train526,INDEP,A,B,NA,NA,NA,NA,NA,NA,6513,Numerical,Numerical,0
train527,ARTIFCE,A,B,hyperbola,premult,2,NA,NA,NA,3726,Numerical,Numerical,0
train528,ARTIFCE,A,B,sqrt,premult,2,NA,NA,NA,955,Numerical,Numerical,0
train529,ARTIFCE,A,B,cubic,premult,0.25,NA,NA,NA,834,Numerical,Numerical,0
train530,RELATED,A,B,sqrt,premult,1,sine,premult,0.5,2661,Numerical,Numerical,0
train531,ARTIFCE,A,B,cubic,preadd,1,NA,NA,NA,574,Numerical,Numerical,0
train532,INDEP,A,B,NA,NA,NA,NA,NA,NA,533,Numerical,Categorical,0
train533,YEAST,RFX1-YLR176C-16 RFX1,RNR3-YIL066C-16 RNR3,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train534,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,1043,Numerical,Numerical,0
train535,INDEP,A,B,NA,NA,NA,NA,NA,NA,1422,Numerical,Categorical,0
train536,RELATED,A,B,rbf,premult,0.5,cubic,postadd,0.25,1381,Numerical,Numerical,0
train537,RLTDREAL,HAP1-YLR256W-16 HAP1,COX8-YLR395C-16 COX8,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train538,RELATED,A,B,log,premult,2,cubic,postadd,0.25,745,Numerical,Numerical,0
train539,ARTIFCE,A,B,line,postadd,1,NA,NA,NA,904,Numerical,Numerical,0
train540,RELATED,A,B,atanh,premult,0.25,cubic,preadd,0.5,3858,Numerical,Numerical,0
train541,RELATED,A,B,exp,postadd,0.5,parabola,preadd,2,2126,Categorical,Binary,0
train542,IDPTREAL,GIC2-YDR309C-16 GIC2,SKN7-YHR206W-16 SKN7,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train543,RELATED,A,B,parabola,postmult,1,log,premult,0.25,949,Numerical,Binary,0
train544,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,3008,Numerical,Numerical,0
train545,INDEP,A,B,NA,NA,NA,NA,NA,NA,2540,Numerical,Numerical,0
train546,INDEP,A,B,NA,NA,NA,NA,NA,NA,913,Binary,Numerical,0
train547,RELATED,A,B,log,premult,2,tanh,postadd,2,5812,Numerical,Binary,0
train548,INDEP,A,B,NA,NA,NA,NA,NA,NA,4385,Numerical,Numerical,0
train549,ARTIFCE,A,B,sine,preadd,0.5,NA,NA,NA,1878,Binary,Numerical,0
train550,INDEP,A,B,NA,NA,NA,NA,NA,NA,7510,Numerical,Numerical,0
train551,INDEP,A,B,NA,NA,NA,NA,NA,NA,613,Categorical,Numerical,0
train552,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,1712,Numerical,Numerical,0
train553,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,1308,Numerical,Numerical,0
train554,VETERAN,AGE,CHILD03,NA,NA,NA,NA,NA,NA,1398,Numerical,Categorical,1
train555,RELATED,A,B,cubic,postmult,0.25,cubic,premult,1,550,Binary,Numerical,0
